X (in.)	Y (in.)	Theta (rad.)
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
-31.757359312880716	-58.757359312880716	0.0
-31.757359312880716	-58.757359312880716	0.0
-31.757359312880716	-58.757359312880716	0.0
-31.757359312880716	-58.757359312880716	0.0
-31.757359312880716	-58.757359312880716	0.0
-31.757359312880716	-58.757359312880716	0.0
-31.61914228453962	-58.61914228453962	0.0
-30.85647238019872	-57.856472380198724	0.0
-29.600906357414843	-56.60090635741484	0.0
-28.34540981945517	-55.34540981945517	0.0
-27.089999490003663	-54.08999949000366	0.0
